"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000AUCR","2005-08","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","1.0","3,U","0","3,U","1","3,U","0","3,U","5","3,U","0","3,U","-0.9","3,U,19,","25.8","3,U,10,","","","222.7","3,U","10.42","3,U","14.82","3,,,U","6.02","3,,,U"
"USR0000AUCR","2005-09","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","0",",U","12",",U","2",",U","0",",U","0",",U","-3.9",",U,30,+","13.1",",U,05,","","","438.2",",U","3.73",",U","6.60",",,,U","0.85",",,,U"
"USR0000AUCR","2005-10","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","2",",U","31",",U","24",",U","0",",U","0",",U","-19.9",",U,31,","4.7",",U,06,","","","769.3",",U","-6.48",",U","-4.06",",,,U","-8.90",",,,U"
"USR0000AUCR","2005-11","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","25",",U","30",",U","30",",U","0",",U","0",",U","-30.1",",U,06,","-0.8",",U,25,","","","1103.1",",U","-18.44",",U","-15.38",",,,U","-21.50",",,,U"
"USR0000AUCR","2005-12","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","8",",U","31",",U","31",",U","0",",U","0",",U","-26.9",",U,05,","-1.3",",U,08,","","","949.8",",U","-12.31",",U","-10.18",",,,U","-14.43",",,,U"
"USR0000AUCR","2006-01","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","0.0","U","0.0",",U","26",",U","31",",U","31",",U","0",",U","0",",U","-35.6",",U,26,+","-10.9",",U,08,","","","1261.7",",U","-22.37",",U","-19.85",",,,U","-24.89",",,,U"
"USR0000AUCR","2006-02","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","0.0","U","0.0",",U","13",",U","28",",U","28",",U","0",",U","0",",U","-31.2",",U,03,","-2.3",",U,14,","","","918.2",",U","-14.46",",U","-11.79",",,,U","-17.14",",,,U"
"USR0000AUCR","2006-03","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","0.0","U","0.0",",U","17",",U","31",",U","31",",U","0",",U","0",",U","-32.2",",U,17,+","-2.8",",U,24,","","","1104.8",",U","-17.30",",U","-13.76",",,,U","-20.85",",,,U"
"USR0000AUCR","2006-04","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","0.0","U","0.0",",U","3",",U","30",",U","22",",U","0",",U","0",",U","-20.0",",U,16,","3.3",",U,24,","","","739.4",",U","-6.32",",U","-2.56",",,,U","-10.07",",,,U"
"USR0000AUCR","2006-05","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","0.0","U","0.0",",U","0",",U","16",",U","0",",U","0",",U","0",",U","-7.8",",U,01,","16.7",",U,26,","","","439.6",",U","4.15",",U","8.10",",,,U","0.20",",,,U"
"USR0000AUCR","2006-07","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","0",",U","0",",U","0",",U","0",",U","0",",U","4.4",",U,31,+","20.6",",U,28,","218.9","U","218.9",",U","11.27",",U","14.91",",,,U","7.63",",,,U"
"USR0000AUCR","2006-08","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","0",",U","0",",U","0",",U","0",",U","0",",U","0.6",",U,30,+","16.1",",U,03,","552.3","U","333.4",",U","7.58",",U","10.59",",,,U","4.57",",,,U"
"USR0000AUCR","2006-09","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","0",",U","5",",U","1",",U","0",",U","0",",U","-3.3",",U,30,+","13.9",",U,14,","948.2","U","395.9",",U","5.14",",U","8.30",",,,U","1.97",",,,U"
"USR0000AUCR","2006-10","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","0",",U","30",",U","14",",U","0",",U","0",",U","-16.7",",U,28,","6.1",",U,10,","1644.3","U","696.1",",U","-4.12",",U","-1.69",",,,U","-6.56",",,,U"
"USR0000AUCR","2006-11","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","28",",U","30",",U","30",",U","0",",U","0",",U","-32.2",",U,14,","-8.3",",U,01,","2860.5","U","1216.2",",U","-22.21",",U","-19.45",",,,U","-24.96",",,,U"
"USR0000AUCR","2007-02","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","22",",U","28",",U","28",",U","0",",U","0",",U","-38.3",",U,23,","-2.8",",U,03,","","","1087.5",",U","-20.51",",U","-17.95",",,,U","-23.06",",,,U"
"USR0000AUCR","2007-03","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","28",",U","31",",U","31",",U","0",",U","0",",U","-36.7",",U,01,","-2.8",",U,31,","","","1253.9",",U","-22.11",",U","-18.39",",,,U","-25.84",",,,U"
"USR0000AUCR","2007-04","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","0",",U","30",",U","8",",U","0",",U","0",",U","-12.2",",U,02,","7.8",",U,22,+","","","587.7",",U","-1.26",",U","2.49",",,,U","-5.00",",,,U"
"USR0000AUCR","2007-07","64.5167","-143.2022","1113.7","UPPER CHARLEY RIVER ALASKA, AK US","","","0.0",",U","0",",U","0",",U","0",",U","0",",U","0",",U","7.2",",U,16,+","19.4",",U,09,","185.7","U","185.7",",U","12.34",",U","16.01",",,,U","8.68",",,,U"
