"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1GARB0009","2013-04","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","11","2,N","8","2,N","3","2,N","73.4","2,,N,12,","219.4","2,,,N"
"US1GARB0009","2013-05","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","12","3,N","7","3,N","1","3,N","60.5","3,,N,05,","118.1",",a,,N"
"US1GARB0009","2013-06","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14","4,N","11","4,N","3","4,N","54.9","4,,N,10,","251.3",",a,,N"
"US1GARB0009","2013-07","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","21",",N","14",",N","4",",N","72.6",",,N,05,","293.5",",,,N"
"US1GARB0009","2013-08","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","16",",N","12",",N","1",",N","32.3",",,N,19,","148.1",",,,N"
"US1GARB0009","2013-09","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","7",",N","5",",N","2",",N","40.4",",,N,25,","95.0",",,,N"
"US1GARB0009","2013-10","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","5","3,N","3","3,N","1","3,N","34.8","3,,N,07,","43.9",",a,,N"
"US1GARB0009","2013-11","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","11",",N","6",",N","3",",N","74.9",",,N,27,","190.2",",,,N"
"US1GARB0009","2013-12","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14",",N","10",",N","6",",N","88.4",",,N,23,","356.0",",,,N"
"US1GARB0009","2014-01","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","11",",N","7",",N","2",",N","34.0",",,N,12,","110.4",",,,N"
"US1GARB0009","2014-02","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","11",",N","8",",N","2",",N","32.8",",,N,03,","125.0",",,,N"
"US1GARB0009","2014-03","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","15",",N","9",",N","1",",N","42.4",",,N,17,","100.6",",,,N"
"US1GARB0009","2014-04","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","9",",N","7",",N","1",",N","74.4",",,N,07,","155.0",",,,N"
"US1GARB0009","2014-05","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","13",",N","9",",N","2",",N","58.4",",,N,15,","139.7",",,,N"
"US1GARB0009","2014-06","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","17",",N","11",",N","0",",N","24.9",",,N,11,","113.8",",,,N"
"US1GARB0009","2014-07","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14",",N","8",",N","2",",N","43.9",",,N,19,","135.1",",,,N"
"US1GARB0009","2014-08","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","13",",N","9",",N","0",",N","22.1",",,N,31,+","95.9",",,,N"
"US1GARB0009","2014-09","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14",",N","5",",N","1",",N","33.0",",,N,03,","65.5",",,,N"
"US1GARB0009","2014-10","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14",",N","9",",N","2",",N","64.3",",,N,15,","189.9",",,,N"
"US1GARB0009","2014-11","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","9",",N","6",",N","2",",N","50.8",",,N,24,","115.0",",,,N"
"US1GARB0009","2014-12","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","11",",N","8",",N","1",",N","57.4",",,N,24,","127.5",",,,N"
"US1GARB0009","2015-01","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","9",",N","7",",N","1",",N","78.2",",,N,04,","143.7",",,,N"
"US1GARB0009","2015-02","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","12",",N","6",",N","2",",N","32.3",",,N,02,","114.8",",,,N"
"US1GARB0009","2015-04","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","18",",N","15",",N","3",",N","80.8",",,N,20,","237.0",",,,N"
"US1GARB0009","2015-05","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","10",",N","5",",N","0",",N","23.4",",,N,26,","72.2",",,,N"
"US1GARB0009","2015-06","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14",",N","12",",N","1",",N","27.4",",,N,27,","124.2",",,,N"
"US1GARB0009","2015-07","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","15",",N","10",",N","3",",N","84.6",",,N,03,","222.4",",,,N"
"US1GARB0009","2015-08","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","11",",N","5",",N","1",",N","25.9",",,N,18,","84.5",",,,N"
"US1GARB0009","2015-09","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","13",",N","8",",N","2",",N","28.4",",,N,25,","124.8",",,,N"
"US1GARB0009","2015-10","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","11",",N","10",",N","2",",N","77.5",",,N,04,","205.8",",,,N"
"US1GARB0009","2015-11","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","13",",N","10",",N","5",",N","74.9",",,N,19,","266.2",",,,N"
"US1GARB0009","2015-12","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","17",",N","17",",N","5",",N","103.4",",,N,24,","450.3",",,,N"
"US1GARB0009","2016-01","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","8",",N","7",",N","1",",N","40.6",",,N,16,","101.5",",,,N"
"US1GARB0009","2016-02","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","12",",N","8",",N","4",",N","59.9",",,N,24,","207.7",",,,N"
"US1GARB0009","2016-03","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","9",",N","6",",N","0",",N","13.5",",,N,13,","57.5",",,,N"
"US1GARB0009","2016-04","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","7",",N","6",",N","1",",N","34.0",",,N,01,","100.6",",,,N"
"US1GARB0009","2016-05","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14","2,N","7","2,N","2","2,N","33.5","2,,N,01,","127.9",",a,,N"
"US1GARB0009","2016-06","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","9",",N","4",",N","0",",N","18.8",",,N,05,","38.6",",,,N"
"US1GARB0009","2016-07","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","15",",N","12",",N","1",",N","27.9",",,N,21,","137.3",",,,N"
"US1GARB0009","2016-08","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","22",",N","13",",N","2",",N","52.1",",,N,04,","172.3",",,,N"
"US1GARB0009","2016-09","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","6",",N","4",",N","0",",N","13.0",",,N,19,","29.0",",,,N"
"US1GARB0009","2016-10","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","2",",N","1",",N","1",",N","34.5",",,N,08,","35.3",",,,N"
"US1GARB0009","2016-11","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","3",",N","3",",N","1",",N","55.9",",,N,29,","72.9",",,,N"
"US1GARB0009","2016-12","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","15",",N","10",",N","1",",N","45.0",",,N,01,","169.0",",,,N"
"US1GARB0009","2017-01","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","15",",N","9",",N","2",",N","49.5",",,N,23,","159.2",",,,N"
"US1GARB0009","2017-02","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","12",",N","4",",N","0",",N","11.9",",,N,15,","36.2",",,,N"
"US1GARB0009","2017-03","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14",",N","11",",N","1",",N","29.7",",,N,01,","156.1",",,,N"
"US1GARB0009","2017-04","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","14",",N","10",",N","3",",N","56.1",",,N,24,","217.5",",,,N"
"US1GARB0009","2017-05","34.879444","-83.551111","626.7","CLAYTON 8.5 W, GA US","15",",N","15",",N","3",",N","51.8",",,N,22,","223.7",",,,N"
