"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006155257","1974-05","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","12",",C","10",",C","1",",C","0",",C","","","","","","","","","","","","","13",",,C,05,","27.9",",,C,16,","","","","","","","104.6",",,,C","13",",,,C","","","","","",""
"CA006155257","1974-06","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","13",",C","8",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","27.7",",,C,15,","","","","","","","61.6",",,,C","0",",,,C","","","","","",""
"CA006155257","1974-07","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","7","2,C","3","2,C","0","2,C","0",",C","","","","","","","","","","","","","0",",,C,31,+","13.0","2,,C,09,","","","","","","","35.8",",a,,C","0",",,,C","","","","","",""
"CA006155257","1974-08","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","8",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","19.1",",,C,26,","","","","","","","57.5",",,,C","0",",,,C","","","","","",""
"CA006155257","1974-09","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","12",",C","9",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","10.7",",,C,17,","","","","","","","52.6",",,,C","0",",,,C","","","","","",""
"CA006155257","1974-10","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","15",",C","8",",C","0",",C","2",",C","","","","","","","","","","","","","25",",,C,18,+","6.9",",,C,13,","","","","","","","40.9",",,,C","71",",,,C","","","","","",""
"CA006155257","1974-11","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","16",",C","9",",C","1",",C","2",",C","","","","","","","","","","","","","58",",,C,13,","26.9",",,C,20,","","","","","","","86.1",",,,C","138",",,,C","","","","","",""
"CA006155257","1974-12","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","11",",C","5",",C","0",",C","4",",C","","","","","","","","","","","","","71",",,C,31,","7.1",",,C,31,","","","","","","","29.9",",,,C","249",",,,C","","","","","",""
"CA006155257","1975-01","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","18",",C","9",",C","0",",C","4",",C","","","","","","","","","","","","","89",",,C,25,","10.2",",,C,25,","","","","","","","44.9",",,,C","272",",,,C","","","","","",""
"CA006155257","1975-02","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","18",",C","12",",C","0",",C","8",",C","","","","","","","","","","","","","84",",,C,25,","18.5",",,C,24,","","","","","","","86.1",",,,C","468",",,,C","","","","","",""
"CA006155257","1975-03","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","16",",C","9",",C","0",",C","5",",C","","","","","","","","","","","","","152",",,C,07,","15.2",",,C,07,","","","","","","","74.9",",,,C","377",",,,C","","","","","",""
"CA006155257","1975-04","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","6",",C","5",",C","1",",C","3",",C","","","","","","","","","","","","","254",",,C,02,","25.9",",,C,02,","","","","","","","75.7",",,,C","482",",,,C","","","","","",""
"CA006155257","1975-05","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","10",",C","6",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","31.5",",,C,04,","","","","","","","64.8",",,,C","0",",,,C","","","","","",""
"CA006155257","1975-06","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","11",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","13.5",",,C,18,+","","","","","","","64.8",",,,C","0",",,,C","","","","","",""
"CA006155257","1975-07","43.9667","-79.9833","419.0","MONO MILLS THERAFIELD, ON CA","","","8",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","18.8",",,C,19,","","","","","","","57.9",",,,C","0",",,,C","","","","","",""
