"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1WACM0004","2008-07","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","6",",N","4",",N","0",",N","0",",N","0",",,N,31,+","23.1",",,N,30,","54.6",",,,N","0",",,,N"
"US1WACM0004","2008-08","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","12","3,N","9","3,N","3","3,N","0","3,N","0","3,,N,31,+","32.8","3,,N,20,","149.4","1,a,,N","0","3,,,N"
"US1WACM0004","2008-09","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","8","2,N","2","2,N","1","2,N","0","2,N","0","2,,N,30,+","26.4","2,,N,25,","44.3","2,,,N","0","2,,,N"
"US1WACM0004","2008-11","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","23","4,N","16","4,N","4","4,N","0","4,N","0","4,,N,30,+","105.9","4,,N,08,","467.2",",a,,N","0","4,,,N"
"US1WACM0004","2008-12","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","21","1,N","12","1,N","3","1,N","","","","","99.6","1,,N,27,","263.2","1,,,N","",""
"US1WACM0004","2009-01","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","18","1,N","10","1,N","4","1,N","","","","","76.7","1,,N,07,","278.6","1,,,N","",""
"US1WACM0004","2009-02","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","11","3,N","7","3,N","0","3,N","","","","","21.1","3,,N,23,","83.7","1,a,,N","",""
"US1WACM0004","2009-03","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","26",",N","21",",N","2",",N","","","","","30.0",",,N,31,","263.2",",,,N","",""
"US1WACM0004","2009-04","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","13","1,N","8","1,N","3","1,N","","","","","37.6","1,,N,13,","130.8","1,,,N","",""
"US1WACM0004","2009-06","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","6",",N","1",",N","0",",N","","","","","19.3",",,N,25,","25.7",",,,N","",""
"US1WACM0004","2009-07","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","6","4,N","3","4,N","0","4,N","","","","","8.6","4,,N,07,","27.6",",a,,N","",""
"US1WACM0004","2009-08","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","10",",N","4",",N","0",",N","","","","","23.9",",,N,11,","43.4",",,,N","",""
"US1WACM0004","2009-10","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","20",",N","14",",N","5",",N","","","","","48.8",",,N,17,","309.7",",,,N","",""
"US1WACM0004","2009-11","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","28",",N","25",",N","9",",N","","","","","92.5",",,N,19,","686.0",",,,N","",""
"US1WACM0004","2009-12","47.914591","-124.530918","27.4","FORKS 6.9 WSW, WA US","13","4,N","12","4,N","1","4,N","","","","","44.2","4,,N,  ,","152.2","1,a,,N","",""
