"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MNSL0138","2018-10","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","98.4","5,a,,N"
"US1MNSL0138","2019-01","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","21.5","5,a,,N"
"US1MNSL0138","2019-02","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","48.3","2,a,,N"
"US1MNSL0138","2019-03","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","31.7","4,a,,N"
"US1MNSL0138","2019-04","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","65.5","5,a,,N"
"US1MNSL0138","2019-05","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","102.2","2,a,,N"
"US1MNSL0138","2019-06","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","66.1","4,a,,N"
"US1MNSL0138","2019-07","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","75.7","1,a,,N"
"US1MNSL0138","2019-09","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","106.8","5,a,,N"
"US1MNSL0138","2019-10","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","149.8",",a,,N"
"US1MNSL0138","2019-11","46.83425","-92.174385","417.9","DULUTH 4.8 NW, MN US","34.8","4,a,,N"
