"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00045756","1904-01","35.0492","-118.1619","833.6","MOJAVE, CA US","","","","","","","","","","","","","","","","","","","0","2,6","1","2,6","0","2,6","","","","","","","","","","","","","21.7","2,6,30,","","","","","","","","","","","","","","","","","16.98","2,,,6","","","",""
"USC00045756","1904-02","35.0492","-118.1619","833.6","MOJAVE, CA US","","","0.0","1,6","2",",6","2",",6","0",",6","","","","","0","1,6","6","1,6","0",",6","10",",6","0",",6","","","","","-2.2","1,6,11,","","","","","10.4",",,6,16,","26.7",",6,24,","","","","","188.3",",6","","","","","19.3",",,,6","","","11.61","1,6","19.60",",,,6","3.63","1,,,6","",""
"USC00045756","1904-03","35.0492","-118.1619","833.6","MOJAVE, CA US","","","1.7","3,6","","","","","","","","","","","0","2,6","2","2,6","0","2,6","14","2,6","0","2,6","","","","","-1.1","2,6,21,","","","","","","","27.8","2,6,06,","","","","","161.5","2,6","","","","","","","","","12.79","3,6","20.12","2,,,6","5.46","2,,,6","",""
"USC00045756","1904-04","35.0492","-118.1619","833.6","MOJAVE, CA US","","","18.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","1",",6","0",",6","24",",6","1",",6","","","","","0.0",",6,24,","","","","","0.0",",,6,30,+","32.2",",6,11,","","","","","85.5",",6","","","","","0.0",",,,6","","","16.08",",6","23.94",",,,6","8.22",",,,6","",""
"USC00045756","1904-05","35.0492","-118.1619","833.6","MOJAVE, CA US","","","264.9",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","","","7.2",",6,01,","","","","","0.0",",,6,31,+","37.2",",6,21,","","","","","2.5",",6","","","","","0.0",",,,6","","","26.80",",6","33.79",",,,6","19.80",",,,6","",""
"USC00045756","1904-06","35.0492","-118.1619","833.6","MOJAVE, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,30,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00045756","1904-07","35.0492","-118.1619","833.6","MOJAVE, CA US","","","315.8",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","25",",6","","","","","16.7",",6,16,+","","","","","0.0",",,6,31,+","40.6",",6,24,","","","0.0","","0.0",",6","","","","","0.0",",,,6","","","28.52",",6","34.90",",,,6","22.14",",,,6","",""
"USC00045756","1904-10","35.0492","-118.1619","833.6","MOJAVE, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00045756","1904-11","35.0492","-118.1619","833.6","MOJAVE, CA US","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,30,+","","","","","","","","","","","","","0.0",",,,6","","","","","","","","","",""
"USC00045756","1905-03","35.0492","-118.1619","833.6","MOJAVE, CA US","","","0.0","2,6","3",",6","3",",6","2",",6","","","","","0",",6","0",",6","0","2,6","9","2,6","0","2,6","","","","","1.1",",6,31,+","","","","","25.4",",,6,16,+","23.9","2,6,04,","","","","","190.8","2,6","","","","","73.7",",,,6","","","11.70","2,6","16.84","2,,,6","6.56",",,,6","",""
"USC00045756","1905-04","35.0492","-118.1619","833.6","MOJAVE, CA US","","","8.7",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","19",",6","0",",6","","","","","3.3",",6,12,","","","","","0.0",",,6,30,+","27.8",",6,06,","","","","","88.5",",6","","","","","0.0",",,,6","","","15.68",",6","21.62",",,,6","9.73",",,,6","",""
"USC00045756","1905-05","35.0492","-118.1619","833.6","MOJAVE, CA US","","","46.7","2,6","0",",6","0",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","19","1,6","2","1,6","","","","","3.9","1,6,02,","","","","","0.0",",T,6,06,","35.6","1,6,15,","","","","","84.3","1,6","","","","","0.0",",T,,6","","","16.79","2,6","22.66","1,,,6","10.93","1,,,6","",""
"USC00045756","1905-06","35.0492","-118.1619","833.6","MOJAVE, CA US","","","199.4","1,6","","","","","","","","","","","0","1,6","0","1,6","0",",6","30",",6","14",",6","","","","","10.0","1,6,04,","","","","","","","38.9",",6,21,","","","","","1.7",",6","","","","","","","","","25.13","1,6","31.11",",,,6","19.15","1,,,6","",""
"USC00045756","1905-07","35.0492","-118.1619","833.6","MOJAVE, CA US","","","529.6",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","31",",6","","","","","20.0",",6,22,+","","","","","0.0",",,6,31,+","45.6",",6,28,+","","","0.0","6","0.0",",6","","","","","0.0",",,,6","","","35.42",",6","45.12",",,,6","25.72",",,,6","",""
"USC00045756","1905-08","35.0492","-118.1619","833.6","MOJAVE, CA US","","","443.9",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","31",",6","","","","","20.0",",6,26,+","","","","","0.0",",,6,31,+","45.0",",6,31,+","","","0.0","6","0.0",",6","","","","","0.0",",,,6","","","32.65",",6","42.73",",,,6","22.58",",,,6","",""
"USC00045756","1905-09","35.0492","-118.1619","833.6","MOJAVE, CA US","","","184.7","5,6","0",",6","0",",6","0",",6","","","","","0","3,6","0","3,6","0","2,6","28","2,6","28","2,6","","","","","4.4","3,6,30,","","","","","0.0",",,6,30,+","35.0","2,6,22,+","","","0.0","6","0.0","2,6","","","","","0.0",",,,6","","","25.85","5,6","34.55","2,,,6","17.16","3,,,6","",""
"USC00045756","1905-10","35.0492","-118.1619","833.6","MOJAVE, CA US","","","208.1",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","","","10.0",",6,26,","","","","","0.0",",,6,31,+","37.2",",6,03,","","","0.0","6","0.0",",6","","","","","0.0",",,,6","","","25.05",",6","29.78",",,,6","20.31",",,,6","",""
"USC00045756","1905-11","35.0492","-118.1619","833.6","MOJAVE, CA US","","","8.1","3,6","","","","","","","","","0",",6","0","2,6","2","2,6","0","2,6","17","2,6","0","2,6","","","","","-1.1","2,6,29,","","","0",",,6,30,+","","","29.4","2,6,19,+","","","136.5","6","136.5","2,6","","","","","","","0",",,,6","13.79","3,6","20.39","2,,,6","7.20","2,,,6","",""
"USC00045756","1905-12","35.0492","-118.1619","833.6","MOJAVE, CA US","","","0.0","3,6","","","","","","","","","","","0",",6","9",",6","0","3,6","3","3,6","0","3,6","","","","","-6.7",",6,24,","","","","","","","21.1","3,6,13,+","","","429.4","6","292.9","3,6","","","","","","","","","7.82","3,6","13.38","3,,,6","2.26",",,,6","",""
"USC00045756","1906-01","35.0492","-118.1619","833.6","MOJAVE, CA US","0.0","6","0.0","1,6","2",",6","2",",6","0",",6","","","","","0","1,6","8","1,6","1",",6","0",",6","0",",6","","","","","-6.7","1,6,02,","","","","","12.7",",,6,19,+","20.0",",6,31,","","","733.3","6","303.9",",6","","","","","25.4",",,,6","","","8.31","1,6","13.69",",,,6","2.93","1,,,6","",""
"USC00045756","1906-02","35.0492","-118.1619","833.6","MOJAVE, CA US","0.0","6","0.0",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","5",",6","0",",6","","","","","4.4",",6,28,+","","","0",",T,6,28,","12.7",",,6,11,","21.1",",6,27,+","","","930.5","6","197.2",",6","","","","","25.5",",,,6","0",",T,,6","11.29",",6","15.58",",,,6","7.00",",,,6","",""
