"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00177315","1943-05","44.66667","-70.6","220.1","ROXBURY, ME US","0.0",",6","9",",6","6",",6","2",",6","1",",","","","0",",6","7",",6","0",",6","8",",6","0",",6","","","","","-3.9",",6,06,","25",",,6,01,","","","39.9",",,6,12,","26.1",",6,17,","","","236.3",",6","117.1",",,,6","","","10.71",",6","16.46",",,,6","4.96",",,,6"
"USC00177315","1943-06","44.66667","-70.6","220.1","ROXBURY, ME US","","","13",",6","9",",6","3",",6","","","","","0","3,6","1","3,6","0","3,6","18","3,6","0","3,6","","","","","0.0","3,6,09,","","","","","46.5",",,6,15,","29.4","3,6,25,","","","","","137.3",",,,6","","","17.35","6,6","23.40","3,,,6","11.31","3,,,6"
"USC00177315","1943-07","44.66667","-70.6","220.1","ROXBURY, ME US","55.1",",6","8",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","2",",6","","","","","4.4",",6,02,","","","0",",,6,31,+","31.0",",,6,22,","32.8",",6,12,","32.0","6","32.0",",6","97.1",",,,6","0",",,,6","19.08",",6","24.49",",,,6","13.67",",,,6"
"USC00177315","1943-08","44.66667","-70.6","220.1","ROXBURY, ME US","9.4","2,6","12",",6","10",",6","1",",6","","","0",",6","0","1,6","0","1,6","0","1,6","13","1,6","0","1,6","","","","","5.0","1,6,29,","","","0",",,6,31,+","46.5",",,6,04,","29.4","1,6,02,","94.5","6","62.5","1,6","148.0",",,,6","0",",,,6","16.64","2,6","20.93","1,,,6","12.35","1,,,6"
"USC00177315","1943-09","44.66667","-70.6","220.1","ROXBURY, ME US","1.9",",6","8",",6","5",",6","1",",6","","","0",",6","0",",6","3",",6","0",",6","5",",6","0",",6","","","","","-2.2",",6,19,","","","0",",,6,30,+","29.2",",,6,07,","22.8",",6,06,","290.6","6","196.1",",6","65.2",",,,6","0",",,,6","11.86",",6","17.12",",,,6","6.60",",,,6"
"USC00177315","1943-10","44.66667","-70.6","220.1","ROXBURY, ME US","","","11",",6","9",",6","1",",6","","","0",",6","0","3,6","9","3,6","0","3,6","2","3,6","0","3,6","","","","","-6.1","3,6,11,","","","0",",,6,31,+","80.5",",,6,17,","22.2","3,6,13,","","","","","162.2",",,,6","0",",,,6","7.49","6,6","11.79","3,,,6","3.19","3,,,6"
"USC00177315","1943-11","44.66667","-70.6","220.1","ROXBURY, ME US","0.0","5,6","12",",6","7",",6","2",",6","","","3",",6","0","2,6","20","2,6","4","3,6","0","3,6","0","3,6","","","","","-13.3","2,6,30,","","","406",",,6,23,","75.9",",,6,09,","15.6","3,6,09,","","","432.4","3,6","172.7",",,,6","508",",,,6","1.11","5,6","4.89","3,,,6","-2.66","2,,,6"
"USC00177315","1943-12","44.66667","-70.6","220.1","ROXBURY, ME US","","","7",",6","3",",6","0",",6","31",",6","5",",6","","","","","","","","","","","","","","","","","406",",,6,31,+","102",",,6,06,","6.4",",,6,06,","","","","","","","19.1",",,,6","312",",,,6","","","","","",""
"USC00177315","1944-01","44.66667","-70.6","220.1","ROXBURY, ME US","","","5",",6","1",",6","1",",6","31",",6","2",",6","","","","","","","","","","","","","","","","","965",",,6,11,+","533",",,6,07,","35.8",",,6,07,","","","","","","","41.1",",,,6","597",",,,6","","","","","",""
"USC00177315","1944-02","44.66667","-70.6","220.1","ROXBURY, ME US","","","7",",6","5",",6","0",",6","29",",6","7",",6","","","","","16","4,6","0","4,6","0","4,6","","","","","","","1067",",,6,23,","279",",,6,18,","22.1",",,6,15,","7.8","4,6,27,","","","","","62.5",",,,6","952",",,,6","","","-4.02","4,,,6","",""
"USC00177315","1944-03","44.66667","-70.6","220.1","ROXBURY, ME US","","","8",",6","7",",6","0",",6","31",",6","6",",6","","","","","","","","","","","","","","","","","813",",,6,07,","165",",,6,23,","17.5",",,6,23,","","","","","","","65.2",",,,6","521",",,,6","","","","","",""
"USC00177315","1944-04","44.66667","-70.6","220.1","ROXBURY, ME US","0.0","2,6","5",",6","5",",6","0",",6","28",",6","2",",6","0","1,6","27","1,6","0","1,6","0","1,6","0","1,6","","","","","-12.8","1,6,04,","508",",,6,01,","51",",,6,24,","23.9",",,6,24,","19.4","1,6,30,+","","","461.7","1,6","66.6",",,,6","76",",,,6","1.74","2,6","7.14","1,,,6","-3.66","1,,,6"
"USC00177315","1944-05","44.66667","-70.6","220.1","ROXBURY, ME US","2.6",",6","6",",6","5",",6","0",",6","","","","","0",",6","8",",6","0",",6","15",",6","0",",6","","","","","-5.0",",6,02,","","","","","11.2",",,6,10,","31.7",",6,05,","","","201.0",",6","30.4",",,,6","","","11.93",",6","20.47",",,,6","3.39",",,,6"
"USC00177315","1944-06","44.66667","-70.6","220.1","ROXBURY, ME US","25.1","2,6","13",",6","9",",6","2",",6","","","","","0","1,6","1","1,6","0","1,6","21","1,6","2","1,6","","","","","-2.8","1,6,04,","","","","","37.3",",,6,24,","35.0","1,6,29,","","","70.7","1,6","128.1",",,,6","","","16.58","2,6","23.95","1,,,6","9.21","1,,,6"
"USC00177315","1944-07","44.66667","-70.6","220.1","ROXBURY, ME US","45.6",",6","11",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","27",",6","2",",6","","","","","3.9",",6,19,","","","","","29.0",",,6,27,","32.8",",6,08,","32.0","6","32.0",",6","102.1",",,,6","","","18.77",",6","25.45",",,,6","12.09",",,,6"
"USC00177315","1944-08","44.66667","-70.6","220.1","ROXBURY, ME US","88.6",",6","5",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","28",",6","10",",6","","","","","3.3",",6,28,+","","","","","34.5",",,6,17,","35.0",",6,16,+","72.3","6","40.3",",6","53.2",",,,6","","","19.89",",6","27.60",",,,6","12.18",",,,6"
"USC00177315","1944-09","44.66667","-70.6","220.1","ROXBURY, ME US","5.0","4,6","10",",6","10",",6","2",",6","","","","","0","2,6","4","2,6","0","2,6","15","2,6","0","2,6","","","","","-3.3","2,6,24,","","","","","41.9",",,6,28,","26.7","2,6,02,","179.3","6","107.0","2,6","125.7",",,,6","","","14.20","4,6","20.41","2,,,6","7.99","2,,,6"
"USC00177315","1944-10","44.66667","-70.6","220.1","ROXBURY, ME US","0.0","2,6","7",",6","7",",6","1",",6","","","","","0","1,6","13","1,6","0","1,6","2","1,6","0","1,6","","","","","-5.6","1,6,28,","","","","","32.0",",,6,21,","25.6","1,6,18,","496.6","6","317.3","1,6","79.8",",,,6","","","7.67","2,6","12.96","1,,,6","2.39","1,,,6"
