"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00178792","2004-12","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","","","0.0",",0","14",",0","8",",0","2",",0","21",",0","8",",0","4",",0","31",",0","22",",0","0",",0","0",",0","2","","","","-20.6",",0,28,","102",",,0,29,+","76",",,0,27,+","34.5",",,0,02,","11.1",",0,24,","","","772.6",",0","115.8",",,,0","367",",,,0","-6.59",",0","-1.78",",,,0","-11.40",",,,0"
"USC00178792","2005-01","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","0.0","0","0.0",",0","13",",0","11",",0","0",",0","31",",0","11",",0","13",",0","31",",0","26",",0","0",",0","0",",0","2","","","","-26.7",",0,22,","432",",,0,24,","132",",,0,21,","9.4",",,0,15,","12.2",",0,15,","","","914.2",",0","76.6",",,,0","698",",,,0","-11.16",",0","-5.36",",,,0","-16.95",",,,0"
"USC00178792","2005-02","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","0.0","0","0.0",",0","11",",0","6",",0","1",",0","28",",0","9",",0","3",",0","28",",0","18",",0","0",",0","0",",0","2","","","","-21.7",",0,21,","508",",,0,12,","394",",,0,11,","41.9",",,0,11,","9.4",",0,08,","","","677.9",",0","80.4",",,,0","826",",,,0","-5.88",",0","-0.60",",,,0","-11.16",",,,0"
"USC00178792","2005-03","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","0.0","0","0.0",",0","11",",0","8",",0","2",",0","31",",0","8",",0","2",",0","31",",0","10",",0","0",",0","0",",0","3","","","","-20.6",",0,10,","559",",,0,15,+","191",",,0,02,","75.4",",,0,09,","10.6",",0,31,","","","648.2",",0","172.6",",,,0","611",",,,0","-2.58",",0","2.96",",,,0","-8.11",",,,0"
"USC00178792","2005-04","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","0.0","0","0.0",",0","14",",0","13",",0","2",",0","8",",0","3",",0","0",",0","17",",0","0",",0","2",",0","0",",0","7","","1","","-3.9",",0,11,","102",",,0,02,+","84",",,0,13,","60.5",",,0,29,","22.2",",0,18,","","","379.6",",0","195.2",",,,0","214",",,,0","5.68",",0","11.39",",,,0","-0.04",",,,0"
"USC00178792","2005-05","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","0.0","0","0.0",",0","20",",0","15",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","2",",0","0",",0","4","","","","-1.7",",0,13,","0",",,0,31,+","0",",T,0,08,","49.0",",,0,08,","24.4",",0,12,","","","278.6",",0","176.2",",,,0","0",",T,,0","9.35",",0","14.38",",,,0","4.32",",,,0"
"USC00178792","2005-06","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","46.7","0","46.7",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","5","","7","","6.7",",0,15,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,26,","33.3",",0,26,","","","71.5",",0","79.4",",,,0","0",",,,0","17.51",",0","24.04",",,,0","10.98",",,,0"
"USC00178792","2005-07","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","96.7","0","50.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","6","","7","","9.4",",0,05,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,28,","31.7",",0,20,","20.0","0","20.0",",0","80.5",",,,0","0",",,,0","19.30",",0","25.43",",,,0","13.17",",,,0"
"USC00178792","2005-08","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","144.4","0","47.7",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","9","","5","","8.3",",0,19,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,03,","30.6",",0,11,+","35.3","0","15.3",",0","134.1",",,,0","0",",,,0","19.38",",0","25.38",",,,0","13.37",",,,0"
"USC00178792","2005-09","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","149.5","0","5.1",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","3","","1","","3.9",",0,30,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,01,","27.2",",0,03,","128.6","0","93.3",",0","107.5",",,,0","0",",,,0","15.39",",0","20.95",",,,0","9.83",",,,0"
"USC00178792","2005-10","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","149.5","0","0.0",",0","13",",0","10",",0","6",",0","0",",0","0",",0","0",",0","6",",0","0",",0","5",",0","0",",0","4","","","","-3.9",",0,29,","0",",,0,31,+","0",",T,0,26,","58.9",",,0,09,","23.9",",0,05,+","431.2","0","302.6",",0","295.0",",,,0","0",",T,,0","8.57",",0","12.84",",,,0","4.31",",,,0"
"USC00178792","2005-11","45.4353","-67.7213","189.0","TOPSFIELD 2, ME US","","","149.5","0","0.0",",0","13",",0","10",",0","3",",0","7",",0","5",",0","0",",0","22",",0","4",",0","0",",0","0",",0","5","","","","-10.6",",0,19,","102",",,0,28,+","89",",,0,25,","61.2",",,0,23,","17.2",",0,02,","905.1","0","473.9",",0","191.8",",,,0","253",",,,0","2.54",",0","7.34",",,,0","-2.26",",,,0"
