"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NYCM0021","2014-06","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","12","1,N","7","1,N","2","1,N","","","","","","","","","67.1","1,,N,26,","145.5","1,,,N","",""
"US1NYCM0021","2014-07","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","10",",N","7",",N","1",",N","","","","","","","","","26.2",",,N,04,","89.7",",,,N","",""
"US1NYCM0021","2014-08","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","9",",N","6",",N","2",",N","","","","","","","","","35.8",",,N,13,","102.5",",,,N","",""
"US1NYCM0021","2014-09","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","8",",N","5",",N","0",",N","","","","","","","","","24.6",",,N,03,","55.7",",,,N","",""
"US1NYCM0021","2014-10","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","14",",N","5",",N","1",",N","","","","","","","","","43.7",",,N,01,","86.4",",,,N","",""
"US1NYCM0021","2014-11","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","6","3,N","4","3,N","0","3,N","","","","","","","","","12.7","3,,N,07,","34.5","3,,,N","",""
"US1NYCM0021","2014-12","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13","1,N","5","1,N","0","1,N","","","","","","","","","13.0","1,,N,06,","39.2","1,,,N","",""
"US1NYCM0021","2015-01","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","10","1,N","3","1,N","0","1,N","","","1","3,N","","","94","3,,N,27,","8.6","1,,N,04,","24.5","1,,,N","167","3,,,N"
"US1NYCM0021","2015-02","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","10",",N","6",",N","0",",N","","","5",",N","","","142",",,N,02,","14.2",",,N,02,","44.8",",,,N","367",",,,N"
"US1NYCM0021","2015-03","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","10","2,N","6","2,N","0","2,N","","","","","","","","","10.4","2,,N,27,","37.8","2,,,N","",""
"US1NYCM0021","2015-04","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","16",",N","12",",N","0",",N","","","","","","","","","20.8",",,N,08,","119.5",",,,N","",""
"US1NYCM0021","2015-05","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","9",",N","6",",N","0",",N","","","","","","","","","13.7",",,N,17,","43.5",",,,N","",""
"US1NYCM0021","2015-06","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","16",",N","11",",N","1",",N","","","","","","","","","41.7",",,N,28,","124.0",",,,N","",""
"US1NYCM0021","2015-07","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","9",",N","7",",N","1",",N","","","","","","","","","64.5",",,N,15,","107.6",",,,N","",""
"US1NYCM0021","2015-09","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","6",",N","5",",N","1",",N","","","","","","","","","63.8",",,N,30,","106.4",",,,N","",""
"US1NYCM0021","2015-10","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13",",N","7",",N","0",",N","","","","","","","","","24.6",",,N,29,","63.6",",,,N","",""
"US1NYCM0021","2015-11","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","9",",N","1",",N","1",",N","","","","","","","","","40.4",",,N,11,","50.7",",,,N","",""
"US1NYCM0021","2015-12","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","15","1,N","9","1,N","0","1,N","","","","","","","","","17.8","1,,N,29,","80.2","1,,,N","",""
"US1NYCM0021","2016-01","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","3","1,N","2","1,N","0","1,N","","","","","","","","","21.6","1,,N,10,","25.7","1,,,N","",""
"US1NYCM0021","2016-02","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","8","2,N","7","2,N","3","2,N","","","","","","","","","42.7","2,,N,16,","127.8","2,,,N","",""
"US1NYCM0021","2016-03","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","","","","","","","","","","","","","","","","","34.3","5,a,,N","",""
"US1NYCM0021","2016-04","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","12",",N","9",",N","0",",N","","","","","","","","","11.9",",,N,03,","67.5",",,,N","",""
"US1NYCM0021","2016-05","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13",",N","7",",N","0",",N","","","","","","","","","9.9",",,N,01,","49.4",",,,N","",""
"US1NYCM0021","2016-06","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","8","1,N","5","1,N","0","1,N","","","","","","","","","13.2","1,,N,03,","48.7","1,,,N","",""
"US1NYCM0021","2016-07","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","10",",N","4",",N","1",",N","","","","","","","","","26.2",",,N,26,","45.9",",,,N","",""
"US1NYCM0021","2016-09","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","11",",N","6",",N","0",",N","","","","","","","","","12.2",",,N,10,","44.7",",,,N","",""
"US1NYCM0021","2016-10","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","19",",N","15",",N","1",",N","","","","","","","","","59.2",",,N,21,","171.4",",,,N","",""
"US1NYCM0021","2016-11","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","11",",N","4",",N","0",",N","","","","","","","","","8.9",",,N,20,","24.9",",,,N","",""
"US1NYCM0021","2016-12","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13","2,N","5","2,N","0","2,N","","","","","","","","","14.5","2,,N,18,","52.8","2,,,N","",""
"US1NYCM0021","2017-01","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13",",N","6",",N","1",",N","","","","","","","","","26.9",",,N,24,","77.5",",,,N","",""
"US1NYCM0021","2017-02","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","10",",N","7",",N","0",",N","","","","","","","","","12.4",",,N,09,","51.2",",,,N","",""
"US1NYCM0021","2017-03","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","17","1,N","7","1,N","0","1,N","","","","","","","","","15.5","1,,N,31,","57.7","1,,,N","",""
"US1NYCM0021","2017-04","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13",",N","8",",N","1",",N","0",",N","0",",N","0",",,N,30,+","0",",,N,30,+","31.2",",,N,21,","102.8",",,,N","0",",,,N"
"US1NYCM0021","2017-05","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","18",",N","10",",N","2",",N","0","1,N","0",",N","0","1,,N,31,+","0",",,N,31,+","26.7",",,N,31,","121.1",",,,N","0",",,,N"
"US1NYCM0021","2017-06","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","17",",N","10",",N","1",",N","0",",N","0",",N","0",",,N,30,+","0",",,N,30,+","34.3",",,N,14,","126.6",",,,N","0",",,,N"
"US1NYCM0021","2017-07","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","14",",N","10",",N","0",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","22.1",",,N,24,","118.7",",,,N","0",",,,N"
"US1NYCM0021","2017-09","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","8","3,N","4","3,N","0","3,N","","","0","3,N","","","0","3,,N,30,+","10.7","3,,N,05,","31.4","3,,,N","0","3,,,N"
"US1NYCM0021","2017-10","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","15",",N","9",",N","2",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","50.3",",,N,30,","134.6",",,,N","0",",,,N"
"US1NYCM0021","2017-11","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13",",N","5",",N","0",",N","0",",N","0",",N","5",",,N,10,","5",",,N,10,","18.0",",,N,07,","50.2",",,,N","5",",,,N"
"US1NYCM0021","2017-12","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","8",",N","3",",N","0",",N","2",",N","1",",N","48",",,N,15,+","48",",,N,14,","10.9",",,N,24,","21.9",",,,N","67",",,,N"
"US1NYCM0021","2018-01","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","11",",N","3",",N","1",",N","11",",N","3",",N","142",",,N,17,","119",",,N,13,","31.8",",,N,13,","56.8",",,,N","200",",,,N"
"US1NYCM0021","2018-02","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","14",",N","6",",N","0",",N","12",",N","5",",N","127",",,N,09,+","127",",,N,08,","13.7",",,N,08,","61.0",",,,N","390",",,,N"
"US1NYCM0021","2018-03","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","11",",N","5",",N","1",",N","4",",N","4",",N","53",",,N,03,","38",",,N,02,","29.5",",,N,02,","71.0",",,,N","152",",,,N"
"US1NYCM0021","2018-04","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","17",",N","7",",N","0",",N","0",",N","0",",N","18",",,N,02,","18",",,N,02,","11.9",",,N,17,","48.9",",,,N","39",",,,N"
"US1NYCM0021","2018-05","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","16",",N","9",",N","0",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","14.7",",,N,23,","82.6",",,,N","0",",,,N"
"US1NYCM0021","2018-06","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","14",",N","5",",N","0",",N","0",",N","0",",N","0",",,N,30,+","0",",,N,30,+","17.8",",,N,19,","70.6",",,,N","0",",,,N"
"US1NYCM0021","2018-07","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","11","1,N","9","1,N","4","1,N","0","1,N","0","1,N","0","1,,N,31,+","0","1,,N,31,+","82.3","1,,N,15,","290.6","1,,,N","0","1,,,N"
"US1NYCM0021","2018-08","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","19",",N","14",",N","2",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","72.6",",,N,14,","219.3",",,,N","0",",,,N"
"US1NYCM0021","2018-09","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","16",",N","8",",N","3",",N","0",",N","0",",N","0",",,N,30,+","0",",,N,30,+","97.5",",,N,18,","252.6",",,,N","0",",,,N"
"US1NYCM0021","2018-10","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","17",",N","10",",N","1",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","26.9",",,N,28,","102.2",",,,N","0",",,,N"
"US1NYCM0021","2018-11","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","19",",N","11",",N","1",",N","5",",N","2",",N","312",",,N,16,","312",",,N,16,","33.0",",,N,16,","115.6",",,,N","355",",,,N"
"US1NYCM0021","2018-12","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","14",",N","7",",N","1",",N","2",",N","1",",N","41",",,N,06,","38",",,N,05,","32.8",",,N,22,","70.1",",,,N","69",",,,N"
"US1NYCM0021","2019-01","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","16",",N","6",",N","1",",N","","","2",",N","","","264",",,N,20,","26.2",",,N,20,","82.8",",,,N","372",",,,N"
"US1NYCM0021","2019-02","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","9",",N","5",",N","0",",N","3","4,N","2",",N","69","4,,N,28,","69",",,N,28,","12.4",",,N,13,","49.7",",,,N","166",",,,N"
"US1NYCM0021","2019-03","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","9",",N","5",",N","0",",N","5",",N","1",",N","71",",,N,04,","71",",,N,04,","15.5",",,N,22,","39.6",",,,N","77",",,,N"
"US1NYCM0021","2019-04","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","15",",N","8",",N","0",",N","0",",N","0",",N","0",",T,N,06,","0",",T,N,06,","23.6",",,N,15,","77.9",",,,N","0",",T,,N"
"US1NYCM0021","2019-05","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","22",",N","8",",N","0",",N","0","1,N","0","2,N","0","1,,N,31,+","0","2,,N,31,+","21.6",",,N,04,","113.5",",,,N","0","2,,,N"
"US1NYCM0021","2019-06","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","16",",N","12",",N","0",",N","0",",N","0",",N","0",",,N,30,+","0",",,N,30,+","24.1",",,N,21,","112.5",",,,N","0",",,,N"
"US1NYCM0021","2019-07","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13",",N","9",",N","2",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","41.7",",,N,29,","159.1",",,,N","0",",,,N"
"US1NYCM0021","2019-08","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13",",N","7",",N","3",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","31.8",",,N,16,","135.7",",,,N","0",",,,N"
"US1NYCM0021","2019-09","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","9",",N","4",",N","1",",N","0",",N","0","1,N","0",",,N,30,+","0","1,,N,30,+","34.3",",,N,12,","59.3",",,,N","0","1,,,N"
"US1NYCM0021","2019-10","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","13",",N","9",",N","1",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","25.4",",,N,17,","121.3",",,,N","0",",,,N"
"US1NYCM0021","2019-11","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","9",",N","5",",N","1",",N","1",",N","1",",N","46",",,N,12,","46",",,N,12,","25.9",",,N,01,","57.7",",,,N","54",",,,N"
"US1NYCM0021","2019-12","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","11","1,N","6","1,N","0","1,N","8","3,N","4","1,N","267","3,,N,03,","226","1,,N,02,","24.4","1,,N,02,","69.7","1,,,N","353","1,,,N"
"US1NYCM0021","2020-01","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","14",",N","6",",N","0",",N","3",",N","3",",N","25",",,N,19,+","25",",,N,19,+","19.3",",,N,26,","49.5",",,,N","111",",,,N"
"US1NYCM0021","2020-02","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","15",",N","7",",N","1",",N","1","3,N","2",",N","229","3,,N,08,","229",",,N,08,","25.7",",,N,08,","83.4",",,,N","319",",,,N"
"US1NYCM0021","2020-03","42.1021347045898","-76.8303680419922","284.1","ELMIRA 1.2 WNW, NY US","14",",N","6",",N","0",",N","0",",N","0",",N","23",",,N,24,","23",",,N,24,","13.0",",,N,29,","55.1",",,,N","33",",,,N"
