"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00419361","1999-11","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","41.7","1,0","1",",0","1",",0","0",",0","0","1,0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","15","","","","0.6","1,0,27,+","0","1,,0,30,+","0",",,0,30,+","7.6",",,0,25,","30.6",",0,19,+","","","","","36.1",",0","","","","","","","","","","","7.6",",,,0","0",",,,0","18.34","1,0","26.67",",,,0","10.00","1,,,0"
"USC00419361","1999-12","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","1.9","2,0","7",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0","1,0","21","1,0","0","1,0","","","","","-1.7","2,0,16,+","0",",,0,31,+","0",",,0,31,+","14.7",",,0,20,","28.3","1,0,04,","","","","","142.3","1,0","","","","","","","","","","","46.8",",,,0","0",",,,0","13.46","2,0","22.03","1,,,0","4.88","2,,,0"
"USC00419361","2000-01","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","5",",0","5",",0","2",",0","0","1,0","0",",0","","","","","0","3,0","17","3,0","0","3,0","","","","","","","0","1,,0,31,+","0",",,0,31,+","58.4",",,0,07,","29.4","3,0,20,","","","","","","","","","","","","","","","","","132.4",",,,0","0",",,,0","","","22.94","3,,,0","",""
"USC00419361","2000-02","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","0","4,0","21","4,0","0","4,0","1","","","","","","0",",,0,29,+","0",",,0,29,+","7.6",",,0,23,","29.4","4,0,27,+","","","","","","","","","","","","","","","","","25.8",",,,0","0",",,,0","","","24.40","4,,,0","",""
"USC00419361","2000-03","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","3",",0","2",",0","1",",0","0",",0","0",",0","","","","","0","3,0","25","3,0","0","3,0","2","","","","","","0",",,0,31,+","0",",,0,31,+","71.1",",,0,15,","31.7","3,0,30,","","","","","","","","","","","","","","","","","84.1",",,,0","0",",,,0","","","26.41","3,,,0","",""
"USC00419361","2000-04","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","92.0","2,0","5",",0","4",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","28","1,0","1","1,0","1","","1","","6.1","2,0,04,","0",",,0,30,+","0",",,0,30,+","48.5",",,0,02,","33.3","1,0,24,","","","","","16.1","1,0","","","","","","","","","","","104.9",",,,0","0",",,,0","21.01","2,0","27.28","1,,,0","14.75","2,,,0"
"USC00419361","2000-05","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","201.0","5,0","6","1,0","5","1,0","4","1,0","0",",0","0",",0","0","5,0","0","5,0","0","3,0","28","3,0","6","3,0","","","","","16.1","5,0,03,","0",",,0,31,+","0",",,0,31,+","71.1","1,,0,02,","34.4","3,0,30,","","","","","0.0","3,0","","","","","","","","","","","207.8","1,,,0","0",",,,0","26.12","5,0","30.83","3,,,0","21.40","5,,,0"
"USC00419361","2000-06","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","239.6","5,0","7",",0","4",",0","1",",0","0",",0","0",",0","0","5,0","0","5,0","0","2,0","28","2,0","21","2,0","","","","","19.4","5,0,07,","0",",,0,30,+","0",",,0,30,+","58.4",",,0,09,","35.6","2,0,14,","","","","","0.0","2,0","","","","","","","","","","","102.2",",,,0","0",",,,0","27.89","5,0","32.57","2,,,0","23.20","5,,,0"
"USC00419361","2000-07","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","327.6","3,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","28","3,0","","","","","21.7","3,0,08,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,28,","39.4","3,0,16,","0.0","0","","","0.0","3,0","","","","","","","","","","","5.4",",,,0","0",",,,0","30.03","3,0","36.67","3,,,0","23.40","3,,,0"
"USC00419361","2000-08","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","340.8","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","30","1,0","","","","","21.1","1,0,01,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,23,","39.4","1,0,12,","0.0","0","","","0.0","1,0","","","","","","","","","","","17.8",",,,0","0",",,,0","29.69","1,0","36.54","1,,,0","22.84","1,,,0"
"USC00419361","2000-09","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","282.3","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","24","1,0","","","","","10.0","1,0,27,+","0",",,0,30,+","0",",,0,30,+","7.6",",,0,13,","43.9","1,0,06,","2.2","0","","","2.2","1,0","","","","","","","","","","","23.9",",,,0","0",",,,0","27.99","1,0","35.58","1,,,0","20.40","1,,,0"
"USC00419361","2000-10","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","155.7","4,0","15",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","3,0","27","3,0","7","3,0","","","","","6.7","1,0,10,+","0",",,0,31,+","0",",,0,31,+","34.0",",,0,18,","37.2","3,0,17,","7.7","0","","","5.5","3,0","","","","","","","","","","","122.5",",,,0","0",",,,0","23.44","4,0","29.77","3,,,0","17.12","1,,,0"
"USC00419361","2000-11","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","8","3,0","6","3,0","1","3,0","0",",0","0",",0","","","","","0","5,0","12","5,0","0","5,0","","","","","","","0",",,0,30,+","0",",,0,30,+","35.1","3,,0,05,","30.0","5,0,04,+","","","","","","","","","","","","","","","","","92.1","3,,,0","0",",,,0","","","22.10","5,,,0","",""
"USC00419361","2000-12","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","0.8","5,0","10","2,0","4","2,0","1","2,0","0",",0","0",",0","0","4,0","5","4,0","0","5,0","10","5,0","0","5,0","","","","","-0.6","4,0,20,+","0",",,0,31,+","0",",,0,31,+","31.2","2,,0,27,","27.2","5,0,12,","","","","","176.0","5,0","","","","","","","","","","","57.7","2,,,0","0",",,,0","11.50","5,0","18.35","5,,,0","4.66","4,,,0"
"USC00419361","2001-01","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","1.1","0","1.1","2,0","10",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","7","1,0","0","2,0","9","2,0","0","2,0","","","","","-1.1","1,0,24,+","0",",,0,31,+","0",",,0,31,+","42.7",",,0,11,","25.0","2,0,31,+","","","","","214.9","2,0","","","","","","","","","","","90.7",",,,0","0",",,,0","10.97","2,0","17.17","2,,,0","4.77","1,,,0"
"USC00419361","2001-02","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","26.4","0","25.3","4,0","9",",0","2",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","2,0","17","2,0","0","2,0","","","","","2.2","4,0,18,+","0",",,0,28,+","0",",,0,28,+","4.6",",,0,16,","27.8","2,0,28,","","","","","87.7","2,0","","","","","","","","","","","11.8",",,,0","0",",,,0","15.82","4,0","21.47","2,,,0","10.17","4,,,0"
"USC00419361","2001-03","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","11","3,0","10","3,0","1","3,0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","13","5,0","0","5,0","","","","","3.9","5,0,21,","0",",,0,31,+","0",",,0,31,+","27.9","3,,0,15,","27.2","5,0,13,","","","","","","","","","","","","","","","","","122.8","3,,,0","0",",,,0","14.33","6,0","19.93","5,,,0","8.73","5,,,0"
"USC00419361","2001-04","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","3","1,0","1","1,0","0","1,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","2.5","1,,0,24,","","","","","","","","","","","","","","","","","","","4.5","1,,,0","0",",,,0","","","","","",""
"USC00419361","2001-05","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","203.0","1,0","4",",0","1",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","8",",0","","","","","13.3","1,0,23,","0",",,0,31,+","0",",,0,31,+","71.9",",,0,06,","32.8",",0,31,+","","","","","0.0",",0","","","","","","","","","","","76.0",",,,0","0",",,,0","25.08","1,0","30.62",",,,0","19.54","1,,,0"
"USC00419361","2001-06","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","254.7","4,0","8",",0","7",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","27","3,0","24","3,0","","","","","19.4","4,0,15,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,01,","36.1","3,0,13,","","","","","0.0","3,0","","","","","","","","","","","39.6",",,,0","0",",,,0","28.02","4,0","33.60","3,,,0","22.43","4,,,0"
"USC00419361","2001-07","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","3","1,0","2","1,0","0","1,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","20.3","1,,0,26,","","","","","","","","","","","","","","","","","","","28.7","1,,,0","0",",,,0","","","","","",""
"USC00419361","2001-08","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","308.3","4,0","7","1,0","5","1,0","2","1,0","0",",0","0",",0","0","4,0","0","4,0","0","2,0","29","2,0","25","2,0","","","","","22.2","4,0,30,+","0",",,0,31,+","0",",,0,31,+","71.1","1,,0,31,","38.3","2,0,07,","","","","","0.0","2,0","","","","","","","","","","","153.2","1,,,0","0",",,,0","29.77","4,0","35.58","2,,,0","23.97","4,,,0"
"USC00419361","2001-09","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","229.1","1,0","10",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","15",",0","","","","","12.8","1,0,30,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,01,","35.6",",0,21,+","","","","","0.0",",0","","","","","","","","","","","149.0",",,,0","0",",,,0","26.23","1,0","31.24",",,,0","21.22","1,,,0"
"USC00419361","2001-10","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","3",",0","3",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","58.4",",,0,12,","","","","","","","","","","","","","","","","","","","89.2",",,,0","0",",,,0","","","","","",""
"USC00419361","2001-11","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","46.7","3,0","6","1,0","6","1,0","1","1,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","21","3,0","0","3,0","","","","","0.6","3,0,30,+","0",",,0,30,+","0",",,0,30,+","77.5","1,,0,16,","29.4","3,0,03,+","","","","","56.7","3,0","","","","","","","","","","","123.7","1,,,0","0",",,,0","17.96","3,0","23.58","3,,,0","12.35","3,,,0"
"USC00419361","2001-12","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","8",",0","4",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.8",",,0,03,","","","","","","","","","","","","","","","","","","","99.0",",,,0","0",",,,0","","","","","",""
"USC00419361","2002-01","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","5","2,0","2","2,0","0","2,0","0",",0","0",",0","","","","","0","4,0","13","4,0","0","4,0","","","","","","","0",",,0,31,+","0",",,0,31,+","5.1","2,,0,05,","26.7","4,0,31,+","","","","","","","","","","","","","","","","","11.7","2,,,0","0",",,,0","","","19.65","4,,,0","",""
"USC00419361","2002-02","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","0.0","3,0","1","1,0","1","1,0","0","1,0","0",",0","0",",0","0","3,0","3","3,0","0","2,0","13","2,0","0","2,0","","","","","-0.6","3,0,07,","0",",,0,28,+","0",",,0,28,+","6.4","1,,0,06,","28.3","2,0,22,","","","","","159.4","2,0","","","","","","","","","","","6.4","1,,,0","0",",,,0","11.92","3,0","19.88","2,,,0","3.96","3,,,0"
"USC00419361","2002-03","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","25.6","3,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","3","3,0","0","3,0","22","3,0","0","3,0","3","","","","-6.1","3,0,04,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,31,","31.7","3,0,31,","","","","","86.9","3,0","","","","","","","","","","","8.4",",,,0","0",",,,0","16.14","3,0","23.51","3,,,0","8.77","3,,,0"
"USC00419361","2002-04","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","2",",0","2",",0","2",",0","0",",0","0",",0","","","","","","","","","","","1","","","","","","0",",,0,30,+","0",",,0,30,+","101.6",",,0,07,","","","","","","","","","","","","","","","","","","","152.4",",,,0","0",",,,0","","","","","",""
"USC00419361","2002-05","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","4","1,0","3","1,0","0","1,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","5.1","1,,0,28,","","","","","","","","","","","","","","","","","","","12.1","1,,,0","0",",,,0","","","","","",""
"USC00419361","2002-06","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","260.0","3,0","","","","","","","0",",0","0",",0","0","3,0","0","3,0","0","2,0","28","2,0","27","2,0","","","","","17.2","3,0,01,","0",",,0,30,+","0",",,0,30,+","","","36.7","2,0,16,","","","","","0.0","2,0","","","","","","","","","","","","","0",",,,0","27.88","3,0","34.61","2,,,0","21.15","3,,,0"
"USC00419361","2002-07","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","281.9","4,0","11","1,0","8","1,0","3","1,0","0",",0","0",",0","0","4,0","0","4,0","0","2,0","29","2,0","23","2,0","","","1","","20.0","4,0,01,","0",",,0,31,+","0",",,0,31,+","106.7","1,,0,17,","35.6","2,0,24,+","0.0","0","","","0.0","2,0","","","","","","","","","","","215.3","1,,,0","0",",,,0","28.77","4,0","33.56","2,,,0","23.99","4,,,0"
"USC00419361","2002-08","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","","","5","2,0","4","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","27.9","2,,0,04,","","","","","","","","","","","","","","","","","","","66.9","2,,,0","0",",,,0","","","","","",""
"USC00419361","2002-09","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","229.0","2,0","9","1,0","5","1,0","1","1,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","14","2,0","","","","","16.1","2,0,21,","0",",,0,30,+","0",",,0,30,+","96.5","1,,0,16,","36.1","2,0,01,","","","","","0.0","2,0","","","","","","","","","","","146.9","1,,,0","0",",,,0","26.51","2,0","31.96","2,,,0","21.06","2,,,0"
"USC00419361","2002-10","28.8608","-97.0181","30.8","VICTORIA FIRE DEPARTMENT NUMBER 5, TX US","","","141.9","1,0","11","1,0","8","1,0","2","1,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","4","1,0","","","2","","7.8","1,0,17,","0",",,0,31,+","0",",,0,31,+","58.4","1,,0,23,","35.0","1,0,06,","","","","","4.7","1,0","","","","","","","","","","","184.1","1,,,0","0",",,,0","22.91","1,0","27.89","1,,,0","17.92","1,,,0"
